,age,gender,child_total,dependants,socstatus_work_fl,socstatus_pens_fl,personal_income,agreement_rk,target,loan_num_total,loan_num_closed
13729,57.0,1.0,1.0,0.0,работает,не пенсионер,6000.0,65199983.0,0.0,1,0.0
13730,57.0,1.0,1.0,0.0,работает,не пенсионер,6500.0,61928236.0,0.0,2,1.0
13731,57.0,1.0,1.0,0.0,работает,не пенсионер,6500.0,63913134.0,1.0,1,0.0
13732,57.0,1.0,1.0,0.0,работает,не пенсионер,6500.0,74167318.0,0.0,1,0.0
13733,57.0,1.0,1.0,0.0,работает,не пенсионер,7000.0,74168980.0,0.0,4,3.0
13734,57.0,1.0,1.0,0.0,работает,не пенсионер,7500.0,64599266.0,0.0,2,2.0
13735,57.0,1.0,1.0,0.0,работает,не пенсионер,8300.0,61527378.0,0.0,1,0.0
13736,57.0,1.0,1.0,0.0,работает,не пенсионер,10000.0,63899180.0,0.0,1,0.0
13737,57.0,1.0,1.0,1.0,не работает,не пенсионер,10900.0,61111892.0,0.0,1,1.0
13738,57.0,1.0,1.0,1.0,работает,не пенсионер,4500.0,74170334.0,0.0,3,3.0
13739,57.0,1.0,1.0,1.0,работает,не пенсионер,5000.0,65292119.0,0.0,2,2.0
13740,57.0,1.0,1.0,1.0,работает,не пенсионер,8300.0,67429829.0,0.0,1,0.0
13741,57.0,1.0,1.0,1.0,работает,не пенсионер,8700.0,73833554.0,0.0,3,2.0
13742,57.0,1.0,2.0,0.0,не работает,не пенсионер,3500.0,74560187.0,0.0,3,2.0
13743,57.0,1.0,2.0,0.0,не работает,не пенсионер,8000.0,61121166.0,0.0,1,0.0
13744,57.0,1.0,2.0,0.0,не работает,не пенсионер,8000.0,67326263.0,0.0,4,3.0
13745,57.0,1.0,2.0,0.0,не работает,не пенсионер,10000.0,67428823.0,0.0,2,1.0
13746,57.0,1.0,2.0,0.0,не работает,не пенсионер,12000.0,60451293.0,0.0,1,0.0
13747,57.0,1.0,2.0,0.0,не работает,не пенсионер,12000.0,61290837.0,0.0,1,1.0
13748,57.0,1.0,2.0,0.0,не работает,не пенсионер,12000.0,62506631.0,0.0,1,1.0
13749,57.0,1.0,2.0,0.0,не работает,не пенсионер,12000.0,67416196.0,0.0,1,0.0
13750,57.0,1.0,2.0,0.0,не работает,не пенсионер,13000.0,63893493.0,1.0,1,0.0
13751,57.0,1.0,2.0,0.0,не работает,не пенсионер,13000.0,63998944.0,0.0,1,1.0
13752,57.0,1.0,2.0,0.0,не работает,не пенсионер,14000.0,64601700.0,0.0,3,2.0
13753,57.0,1.0,2.0,0.0,не работает,не пенсионер,14000.0,75015777.0,0.0,2,1.0
13754,57.0,1.0,2.0,0.0,не работает,не пенсионер,15000.0,60394647.0,0.0,1,0.0
13755,57.0,1.0,2.0,0.0,не работает,не пенсионер,15000.0,61452609.0,0.0,2,2.0
13756,57.0,1.0,2.0,0.0,не работает,не пенсионер,15000.0,62803034.0,0.0,1,0.0
13757,57.0,1.0,2.0,0.0,не работает,не пенсионер,15000.0,66739118.0,0.0,6,6.0
13758,57.0,1.0,2.0,0.0,не работает,не пенсионер,18000.0,61022263.0,0.0,2,1.0
13759,57.0,1.0,2.0,0.0,не работает,не пенсионер,22000.0,62369051.0,1.0,1,0.0
13760,57.0,1.0,2.0,0.0,не работает,не пенсионер,41000.0,60446427.0,1.0,1,0.0
13761,57.0,1.0,2.0,0.0,не работает,пенсионер,6000.0,61541218.0,1.0,1,0.0
13762,57.0,1.0,2.0,0.0,не работает,пенсионер,7000.0,75205220.0,0.0,1,1.0
13763,57.0,1.0,2.0,0.0,не работает,пенсионер,9500.0,66189329.0,0.0,1,0.0
13764,57.0,1.0,2.0,0.0,не работает,пенсионер,12000.0,65227404.0,1.0,1,0.0
13765,57.0,1.0,2.0,0.0,не работает,пенсионер,12000.0,66776006.0,0.0,2,2.0
13766,57.0,1.0,2.0,0.0,не работает,пенсионер,13000.0,61844346.0,1.0,1,0.0
13767,57.0,1.0,2.0,0.0,не работает,пенсионер,13000.0,72261653.0,0.0,1,0.0
13768,57.0,1.0,2.0,0.0,не работает,пенсионер,14000.0,66428120.0,0.0,2,2.0
13769,57.0,1.0,2.0,0.0,не работает,пенсионер,14000.0,73833493.0,0.0,2,2.0
13770,57.0,1.0,2.0,0.0,не работает,пенсионер,15000.0,62504967.0,0.0,1,1.0
13771,57.0,1.0,2.0,0.0,не работает,пенсионер,15000.0,63314558.0,0.0,1,0.0
13772,57.0,1.0,2.0,0.0,не работает,пенсионер,15000.0,66759887.0,0.0,2,2.0
13773,57.0,1.0,2.0,0.0,не работает,пенсионер,18000.0,60042352.0,0.0,1,0.0
13774,57.0,1.0,2.0,0.0,не работает,пенсионер,18000.0,72276578.0,0.0,1,0.0
13775,57.0,1.0,2.0,0.0,не работает,пенсионер,25000.0,64447181.0,0.0,1,0.0
13776,57.0,1.0,2.0,0.0,не работает,пенсионер,25000.0,66747883.0,0.0,2,2.0
13777,57.0,1.0,2.0,0.0,работает,не пенсионер,3000.0,66516742.0,0.0,2,2.0
13778,57.0,1.0,2.0,0.0,работает,не пенсионер,3600.0,62386594.0,0.0,1,0.0
13779,57.0,1.0,2.0,0.0,работает,не пенсионер,3800.0,66596822.0,0.0,3,3.0
13780,57.0,1.0,2.0,0.0,работает,не пенсионер,4000.0,61446644.0,0.0,2,2.0
13781,57.0,1.0,2.0,0.0,работает,не пенсионер,4200.0,74535595.0,0.0,1,1.0
13782,57.0,1.0,2.0,0.0,работает,не пенсионер,4300.0,62238824.0,0.0,2,0.0
13783,57.0,1.0,2.0,0.0,работает,не пенсионер,4500.0,61297165.0,0.0,1,0.0
13784,57.0,1.0,2.0,0.0,работает,не пенсионер,5000.0,62382761.0,0.0,1,0.0
13785,57.0,1.0,2.0,0.0,работает,не пенсионер,5000.0,62774697.0,0.0,2,0.0
13786,57.0,1.0,2.0,0.0,работает,не пенсионер,5500.0,62086696.0,0.0,1,0.0
13787,57.0,1.0,2.0,0.0,работает,не пенсионер,6000.0,64904647.0,1.0,1,0.0
13788,57.0,1.0,2.0,0.0,работает,не пенсионер,6000.0,66902318.0,0.0,2,1.0
13789,57.0,1.0,2.0,0.0,работает,не пенсионер,6300.0,64914860.0,0.0,1,1.0
13790,57.0,1.0,2.0,0.0,работает,не пенсионер,6500.0,59966928.0,0.0,1,0.0
13791,57.0,1.0,2.0,0.0,работает,не пенсионер,7000.0,59927432.0,0.0,1,1.0
13792,57.0,1.0,2.0,0.0,работает,не пенсионер,7500.0,66740791.0,0.0,1,1.0
13793,57.0,1.0,2.0,0.0,работает,не пенсионер,7500.0,67229832.0,1.0,1,0.0
13794,57.0,1.0,2.0,0.0,работает,не пенсионер,8000.0,60097445.0,0.0,1,0.0
13795,57.0,1.0,2.0,0.0,работает,не пенсионер,8000.0,61125752.0,0.0,1,0.0
13796,57.0,1.0,2.0,0.0,работает,не пенсионер,8000.0,65251440.0,0.0,2,2.0
13797,57.0,1.0,2.0,0.0,работает,не пенсионер,8000.0,67326665.0,0.0,1,0.0
13798,57.0,1.0,2.0,0.0,работает,не пенсионер,8000.0,74561890.0,0.0,1,1.0
13799,57.0,1.0,2.0,0.0,работает,не пенсионер,8200.0,65501857.0,0.0,2,2.0
13800,57.0,1.0,2.0,0.0,работает,не пенсионер,9628.0,61113562.0,0.0,1,1.0
13801,57.0,1.0,2.0,0.0,работает,не пенсионер,10000.0,63917989.0,0.0,1,0.0
13802,57.0,1.0,2.0,0.0,работает,не пенсионер,10000.0,75025393.0,0.0,2,1.0
13803,57.0,1.0,2.0,0.0,работает,не пенсионер,12000.0,75281731.0,0.0,1,1.0
13804,57.0,1.0,2.0,0.0,работает,не пенсионер,14000.0,75214042.0,0.0,1,0.0
13805,57.0,1.0,2.0,0.0,работает,не пенсионер,15000.0,67545235.0,1.0,1,0.0
13806,57.0,1.0,2.0,0.0,работает,не пенсионер,15000.0,75284874.0,0.0,1,0.0
13807,57.0,1.0,2.0,0.0,работает,не пенсионер,16000.0,73825072.0,0.0,1,0.0
13808,57.0,1.0,3.0,0.0,не работает,не пенсионер,12000.0,66085221.0,0.0,2,2.0
13809,57.0,1.0,3.0,0.0,не работает,не пенсионер,13000.0,61471183.0,0.0,2,2.0
13810,57.0,1.0,3.0,0.0,не работает,не пенсионер,17000.0,62616125.0,0.0,1,0.0
13811,57.0,1.0,3.0,0.0,не работает,пенсионер,10000.0,63892706.0,0.0,1,0.0
13812,57.0,1.0,3.0,0.0,не работает,пенсионер,17000.0,74187399.0,0.0,4,3.0
13813,57.0,1.0,3.0,0.0,работает,не пенсионер,4000.0,62169414.0,0.0,1,0.0
13814,57.0,1.0,3.0,0.0,работает,не пенсионер,4800.0,61457063.0,0.0,2,2.0
13815,57.0,1.0,3.0,0.0,работает,не пенсионер,5000.0,74018337.0,0.0,1,1.0
13816,57.0,1.0,3.0,0.0,работает,не пенсионер,5400.0,62128608.0,0.0,1,0.0
13817,57.0,1.0,3.0,0.0,работает,не пенсионер,6000.0,60400590.0,0.0,1,0.0
13818,57.0,1.0,3.0,0.0,работает,не пенсионер,6180.0,61932953.0,0.0,2,1.0
13819,57.0,1.0,3.0,0.0,работает,не пенсионер,7000.0,61849152.0,1.0,1,1.0
13820,57.0,1.0,3.0,0.0,работает,не пенсионер,7000.0,62944481.0,0.0,1,1.0
13821,57.0,1.0,3.0,0.0,работает,не пенсионер,7000.0,65201789.0,0.0,1,0.0
13822,57.0,1.0,3.0,0.0,работает,не пенсионер,7800.0,62027648.0,0.0,1,0.0
13823,57.0,1.0,3.0,0.0,работает,не пенсионер,9000.0,64890932.0,0.0,1,0.0
13824,57.0,1.0,3.0,0.0,работает,не пенсионер,9200.0,73828477.0,0.0,1,0.0
13825,57.0,1.0,3.0,0.0,работает,не пенсионер,10000.0,64835166.0,1.0,1,0.0
13826,57.0,1.0,3.0,1.0,не работает,пенсионер,10000.0,63600505.0,0.0,1,0.0
13827,57.0,1.0,3.0,1.0,работает,не пенсионер,3500.0,60094600.0,0.0,1,0.0
13828,57.0,1.0,4.0,0.0,не работает,пенсионер,24000.0,74531197.0,1.0,1,1.0
13829,57.0,1.0,4.0,0.0,работает,не пенсионер,4700.0,74191605.0,0.0,1,1.0
13830,57.0,1.0,4.0,0.0,работает,не пенсионер,6000.0,64373896.0,0.0,1,0.0
13831,57.0,1.0,4.0,0.0,работает,не пенсионер,9000.0,60469401.0,0.0,4,3.0
13832,57.0,1.0,5.0,0.0,не работает,не пенсионер,8000.0,63314195.0,0.0,1,0.0
13833,57.0,1.0,5.0,0.0,работает,не пенсионер,4300.0,62365867.0,0.0,1,0.0
13834,57.0,1.0,5.0,0.0,работает,не пенсионер,4500.0,65239297.0,0.0,3,2.0
13835,57.0,1.0,5.0,0.0,работает,не пенсионер,4500.0,74478037.0,0.0,1,1.0
13836,57.0,1.0,5.0,1.0,не работает,не пенсионер,15000.0,59973752.0,0.0,1,0.0
13837,57.0,1.0,5.0,1.0,не работает,не пенсионер,22000.0,74459834.0,1.0,10,8.0
13838,57.0,1.0,5.0,2.0,работает,не пенсионер,6000.0,74035944.0,0.0,1,0.0
13839,58.0,0.0,0.0,0.0,не работает,не пенсионер,18000.0,60109641.0,0.0,1,0.0
13840,58.0,0.0,0.0,0.0,не работает,не пенсионер,23000.0,64471255.0,0.0,1,0.0
13841,58.0,0.0,0.0,0.0,не работает,не пенсионер,24000.0,61853900.0,0.0,1,0.0
13842,58.0,0.0,0.0,0.0,не работает,пенсионер,5000.0,62072383.0,0.0,1,0.0
13843,58.0,0.0,0.0,0.0,не работает,пенсионер,5000.0,62480230.0,0.0,1,1.0
13844,58.0,0.0,0.0,0.0,не работает,пенсионер,7000.0,59969123.0,0.0,1,0.0
13845,58.0,0.0,0.0,0.0,не работает,пенсионер,8000.0,64850601.0,0.0,1,0.0
13846,58.0,0.0,0.0,0.0,не работает,пенсионер,8000.0,66927449.0,0.0,1,0.0
13847,58.0,0.0,0.0,0.0,не работает,пенсионер,10000.0,61250114.0,0.0,1,0.0
13848,58.0,0.0,0.0,0.0,не работает,пенсионер,10000.0,74190569.0,0.0,1,1.0
13849,58.0,0.0,0.0,0.0,не работает,пенсионер,12000.0,63893059.0,0.0,1,0.0
13850,58.0,0.0,0.0,0.0,не работает,пенсионер,12000.0,75206449.0,0.0,1,1.0
13851,58.0,0.0,0.0,0.0,не работает,пенсионер,13000.0,59936064.0,0.0,1,1.0
13852,58.0,0.0,0.0,0.0,не работает,пенсионер,15000.0,61231121.0,0.0,1,0.0
13853,58.0,0.0,0.0,0.0,не работает,пенсионер,15000.0,61839665.0,0.0,1,0.0
13854,58.0,0.0,0.0,0.0,не работает,пенсионер,15000.0,74487163.0,0.0,3,2.0
13855,58.0,0.0,0.0,0.0,не работает,пенсионер,18000.0,62077609.0,0.0,1,0.0
13856,58.0,0.0,0.0,0.0,не работает,пенсионер,30000.0,67078057.0,0.0,1,1.0
13857,58.0,0.0,0.0,0.0,не работает,пенсионер,35000.0,67071573.0,0.0,2,2.0
13858,58.0,0.0,0.0,0.0,не работает,пенсионер,40000.0,63089923.0,0.0,1,0.0
13859,58.0,0.0,0.0,0.0,не работает,пенсионер,50000.0,60531028.0,0.0,1,1.0
13860,58.0,0.0,0.0,0.0,работает,не пенсионер,4500.0,66581067.0,0.0,4,4.0
13861,58.0,0.0,0.0,0.0,работает,не пенсионер,7000.0,65209793.0,0.0,1,0.0
13862,58.0,0.0,0.0,0.0,работает,не пенсионер,9000.0,65218025.0,0.0,1,0.0
13863,58.0,0.0,0.0,0.0,работает,не пенсионер,30000.0,61314055.0,0.0,1,0.0
13864,58.0,0.0,1.0,0.0,не работает,не пенсионер,20000.0,61527624.0,0.0,1,0.0
13865,58.0,0.0,1.0,0.0,не работает,пенсионер,10000.0,62232631.0,0.0,2,1.0
13866,58.0,0.0,1.0,0.0,работает,не пенсионер,5000.0,75286543.0,0.0,2,1.0
13867,58.0,0.0,1.0,0.0,работает,не пенсионер,6100.0,64883832.0,0.0,1,0.0
13868,58.0,0.0,1.0,0.0,работает,не пенсионер,7000.0,74997806.0,0.0,1,1.0
13869,58.0,0.0,1.0,0.0,работает,не пенсионер,15000.0,67328895.0,0.0,1,0.0
13870,58.0,0.0,1.0,0.0,работает,не пенсионер,18000.0,72286835.0,1.0,1,0.0
13871,58.0,0.0,1.0,0.0,работает,не пенсионер,25000.0,62261297.0,0.0,1,0.0
13872,58.0,0.0,1.0,1.0,не работает,не пенсионер,13000.0,60104563.0,0.0,1,0.0
13873,58.0,0.0,2.0,0.0,не работает,не пенсионер,20000.0,61925330.0,0.0,1,1.0
13874,58.0,0.0,2.0,0.0,не работает,не пенсионер,20000.0,66666834.0,0.0,2,2.0
13875,58.0,0.0,2.0,0.0,не работает,не пенсионер,20000.0,74995296.0,0.0,2,1.0
13876,58.0,0.0,2.0,0.0,не работает,не пенсионер,25000.0,63981018.0,0.0,1,1.0
13877,58.0,0.0,2.0,0.0,не работает,не пенсионер,35000.0,61101742.0,0.0,1,0.0
13878,58.0,0.0,2.0,0.0,не работает,пенсионер,5000.0,61441019.0,0.0,2,1.0
13879,58.0,0.0,2.0,0.0,не работает,пенсионер,5500.0,59963382.0,0.0,1,1.0
13880,58.0,0.0,2.0,0.0,не работает,пенсионер,6000.0,66838498.0,0.0,2,2.0
13881,58.0,0.0,2.0,0.0,не работает,пенсионер,8000.0,61313873.0,0.0,1,0.0
13882,58.0,0.0,2.0,0.0,не работает,пенсионер,8000.0,61972938.0,1.0,1,0.0
13883,58.0,0.0,2.0,0.0,не работает,пенсионер,10000.0,66920507.0,0.0,1,1.0
13884,58.0,0.0,2.0,0.0,не работает,пенсионер,15000.0,66970542.0,1.0,1,0.0
13885,58.0,0.0,2.0,0.0,не работает,пенсионер,15600.0,62443292.0,0.0,2,0.0
13886,58.0,0.0,2.0,0.0,не работает,пенсионер,16000.0,63902031.0,0.0,1,0.0
13887,58.0,0.0,2.0,0.0,не работает,пенсионер,16000.0,66917371.0,0.0,5,5.0
13888,58.0,0.0,2.0,0.0,не работает,пенсионер,30000.0,61372859.0,1.0,1,0.0
13889,58.0,0.0,2.0,0.0,не работает,пенсионер,30000.0,67424718.0,0.0,1,0.0
13890,58.0,0.0,2.0,0.0,работает,не пенсионер,4600.0,63589787.0,0.0,1,0.0
13891,58.0,0.0,2.0,0.0,работает,не пенсионер,5600.0,62365877.0,0.0,1,0.0
13892,58.0,0.0,2.0,0.0,работает,не пенсионер,8000.0,74529736.0,0.0,1,1.0
13893,58.0,0.0,2.0,0.0,работает,не пенсионер,8500.0,72302430.0,0.0,1,0.0
13894,58.0,0.0,2.0,0.0,работает,не пенсионер,9000.0,59917104.0,0.0,1,1.0
13895,58.0,0.0,2.0,0.0,работает,не пенсионер,10500.0,63326150.0,0.0,1,0.0
13896,58.0,0.0,2.0,0.0,работает,не пенсионер,15500.0,75287450.0,0.0,1,0.0
13897,58.0,0.0,2.0,1.0,не работает,пенсионер,10000.0,61518638.0,0.0,1,0.0
13898,58.0,0.0,2.0,1.0,не работает,пенсионер,10000.0,74555432.0,0.0,2,2.0
13899,58.0,0.0,2.0,2.0,не работает,не пенсионер,13000.0,61297971.0,1.0,1,0.0
13900,58.0,0.0,2.0,2.0,не работает,пенсионер,6000.0,61257077.0,0.0,1,0.0
13901,58.0,0.0,3.0,0.0,не работает,пенсионер,6000.0,59973018.0,0.0,1,0.0
13902,58.0,0.0,3.0,0.0,не работает,пенсионер,10000.0,63636338.0,0.0,1,1.0
13903,58.0,0.0,3.0,0.0,не работает,пенсионер,14000.0,66741358.0,0.0,3,2.0
13904,58.0,0.0,3.0,0.0,не работает,пенсионер,35000.0,60400065.0,0.0,1,0.0
13905,58.0,0.0,3.0,0.0,работает,не пенсионер,10000.0,61308459.0,0.0,1,0.0
13906,58.0,0.0,3.0,1.0,не работает,пенсионер,15000.0,59923159.0,0.0,1,1.0
13907,58.0,0.0,3.0,3.0,не работает,пенсионер,9000.0,66899254.0,0.0,1,1.0
13908,58.0,0.0,4.0,2.0,не работает,пенсионер,20000.0,64441712.0,0.0,1,1.0
13909,58.0,1.0,0.0,0.0,не работает,не пенсионер,6000.0,62618311.0,0.0,1,0.0
13910,58.0,1.0,0.0,0.0,не работает,не пенсионер,6000.0,66657980.0,0.0,4,4.0
13911,58.0,1.0,0.0,0.0,не работает,не пенсионер,7000.0,61441877.0,0.0,3,3.0
13912,58.0,1.0,0.0,0.0,не работает,не пенсионер,9000.0,60385243.0,0.0,1,0.0
13913,58.0,1.0,0.0,0.0,не работает,не пенсионер,9000.0,72276807.0,0.0,1,0.0
13914,58.0,1.0,0.0,0.0,не работает,не пенсионер,9000.0,74529278.0,0.0,2,1.0
13915,58.0,1.0,0.0,0.0,не работает,не пенсионер,10000.0,61049635.0,0.0,1,1.0
13916,58.0,1.0,0.0,0.0,не работает,не пенсионер,10000.0,62484529.0,0.0,1,1.0
13917,58.0,1.0,0.0,0.0,не работает,не пенсионер,10100.0,66899191.0,0.0,3,3.0
13918,58.0,1.0,0.0,0.0,не работает,не пенсионер,11200.0,62029227.0,0.0,1,0.0
13919,58.0,1.0,0.0,0.0,не работает,не пенсионер,12000.0,62617110.0,0.0,1,0.0
13920,58.0,1.0,0.0,0.0,не работает,не пенсионер,12000.0,64549460.0,0.0,1,0.0
13921,58.0,1.0,0.0,0.0,не работает,не пенсионер,13000.0,61369027.0,0.0,1,0.0
13922,58.0,1.0,0.0,0.0,не работает,не пенсионер,13000.0,62141688.0,0.0,1,0.0
13923,58.0,1.0,0.0,0.0,не работает,не пенсионер,14000.0,66314805.0,0.0,3,3.0
13924,58.0,1.0,0.0,0.0,не работает,не пенсионер,14000.0,66587144.0,0.0,4,4.0
13925,58.0,1.0,0.0,0.0,не работает,не пенсионер,14000.0,66713476.0,0.0,2,2.0
13926,58.0,1.0,0.0,0.0,не работает,не пенсионер,15000.0,61967162.0,0.0,1,0.0
13927,58.0,1.0,0.0,0.0,не работает,не пенсионер,15000.0,66664155.0,0.0,3,3.0
13928,58.0,1.0,0.0,0.0,не работает,не пенсионер,16000.0,62999593.0,0.0,1,0.0
13929,58.0,1.0,0.0,0.0,не работает,не пенсионер,16000.0,66199850.0,0.0,1,0.0
13930,58.0,1.0,0.0,0.0,не работает,не пенсионер,20500.0,66591081.0,0.0,4,4.0
13931,58.0,1.0,0.0,0.0,не работает,не пенсионер,22000.0,62165471.0,0.0,1,0.0
13932,58.0,1.0,0.0,0.0,не работает,не пенсионер,23000.0,73827277.0,0.0,1,0.0
13933,58.0,1.0,0.0,0.0,не работает,не пенсионер,35000.0,67082775.0,0.0,1,1.0
13934,58.0,1.0,0.0,0.0,не работает,пенсионер,6000.0,63105195.0,0.0,1,1.0
13935,58.0,1.0,0.0,0.0,не работает,пенсионер,8000.0,62164069.0,0.0,1,0.0
13936,58.0,1.0,0.0,0.0,не работает,пенсионер,9000.0,60186187.0,0.0,1,0.0
13937,58.0,1.0,0.0,0.0,не работает,пенсионер,9000.0,74560713.0,0.0,3,2.0
13938,58.0,1.0,0.0,0.0,не работает,пенсионер,10000.0,60377066.0,0.0,1,0.0
13939,58.0,1.0,0.0,0.0,не работает,пенсионер,12000.0,60380357.0,0.0,1,0.0
13940,58.0,1.0,0.0,0.0,не работает,пенсионер,12000.0,62263947.0,0.0,2,1.0
13941,58.0,1.0,0.0,0.0,не работает,пенсионер,12000.0,67309140.0,0.0,2,2.0
13942,58.0,1.0,0.0,0.0,не работает,пенсионер,12000.0,74042577.0,0.0,1,1.0
13943,58.0,1.0,0.0,0.0,не работает,пенсионер,12000.0,74541670.0,0.0,1,1.0
13944,58.0,1.0,0.0,0.0,не работает,пенсионер,13000.0,61245743.0,0.0,1,0.0
13945,58.0,1.0,0.0,0.0,не работает,пенсионер,13000.0,74644991.0,0.0,2,1.0
13946,58.0,1.0,0.0,0.0,не работает,пенсионер,14000.0,62483314.0,0.0,1,1.0
13947,58.0,1.0,0.0,0.0,не работает,пенсионер,17000.0,67078202.0,0.0,3,2.0
13948,58.0,1.0,0.0,0.0,не работает,пенсионер,18000.0,67227216.0,0.0,2,2.0
13949,58.0,1.0,0.0,0.0,не работает,пенсионер,18000.0,73849013.0,1.0,1,0.0
13950,58.0,1.0,0.0,0.0,не работает,пенсионер,20000.0,60465618.0,0.0,1,1.0
13951,58.0,1.0,0.0,0.0,не работает,пенсионер,20000.0,65252105.0,0.0,1,1.0
13952,58.0,1.0,0.0,0.0,не работает,пенсионер,20000.0,66195876.0,0.0,1,0.0
13953,58.0,1.0,0.0,0.0,работает,не пенсионер,3200.0,60453892.0,0.0,1,0.0
13954,58.0,1.0,0.0,0.0,работает,не пенсионер,4300.0,62614766.0,0.0,1,0.0
13955,58.0,1.0,0.0,0.0,работает,не пенсионер,4500.0,62081110.0,0.0,1,0.0
13956,58.0,1.0,0.0,0.0,работает,не пенсионер,4600.0,72279563.0,0.0,6,4.0
13957,58.0,1.0,0.0,0.0,работает,не пенсионер,4600.0,74193536.0,0.0,2,2.0
13958,58.0,1.0,0.0,0.0,работает,не пенсионер,5000.0,60086804.0,0.0,1,0.0
13959,58.0,1.0,0.0,0.0,работает,не пенсионер,5000.0,61252629.0,0.0,1,0.0
13960,58.0,1.0,0.0,0.0,работает,не пенсионер,5000.0,74251774.0,0.0,1,1.0
13961,58.0,1.0,0.0,0.0,работает,не пенсионер,5200.0,60061050.0,0.0,1,0.0
13962,58.0,1.0,0.0,0.0,работает,не пенсионер,5500.0,61154194.0,0.0,1,0.0
13963,58.0,1.0,0.0,0.0,работает,не пенсионер,5500.0,63994945.0,0.0,1,0.0
13964,58.0,1.0,0.0,0.0,работает,не пенсионер,5800.0,62370253.0,0.0,1,0.0
13965,58.0,1.0,0.0,0.0,работает,не пенсионер,6000.0,63315731.0,0.0,2,1.0
13966,58.0,1.0,0.0,0.0,работает,не пенсионер,6000.0,74010507.0,0.0,1,0.0
13967,58.0,1.0,0.0,0.0,работает,не пенсионер,6000.0,74192987.0,0.0,2,2.0
13968,58.0,1.0,0.0,0.0,работает,не пенсионер,6400.0,64357786.0,0.0,1,0.0
13969,58.0,1.0,0.0,0.0,работает,не пенсионер,6500.0,61456826.0,0.0,2,2.0
13970,58.0,1.0,0.0,0.0,работает,не пенсионер,7000.0,61372524.0,0.0,1,0.0
13971,58.0,1.0,0.0,0.0,работает,не пенсионер,7000.0,61523485.0,0.0,2,0.0
13972,58.0,1.0,0.0,0.0,работает,не пенсионер,7000.0,62016940.0,0.0,1,0.0
13973,58.0,1.0,0.0,0.0,работает,не пенсионер,7000.0,62940109.0,0.0,1,1.0
13974,58.0,1.0,0.0,0.0,работает,не пенсионер,7000.0,62992047.0,0.0,1,0.0
13975,58.0,1.0,0.0,0.0,работает,не пенсионер,7000.0,66753724.0,0.0,4,4.0
13976,58.0,1.0,0.0,0.0,работает,не пенсионер,8000.0,64894842.0,0.0,1,0.0
13977,58.0,1.0,0.0,0.0,работает,не пенсионер,8000.0,73850000.0,0.0,1,0.0
13978,58.0,1.0,0.0,0.0,работает,не пенсионер,9000.0,59961183.0,0.0,1,1.0
13979,58.0,1.0,0.0,0.0,работает,не пенсионер,10000.0,60098419.0,0.0,1,0.0
13980,58.0,1.0,0.0,0.0,работает,не пенсионер,10000.0,63104225.0,0.0,1,0.0
13981,58.0,1.0,0.0,0.0,работает,не пенсионер,12000.0,67437478.0,0.0,3,2.0
13982,58.0,1.0,0.0,0.0,работает,не пенсионер,15000.0,63903363.0,0.0,1,0.0
13983,58.0,1.0,0.0,0.0,работает,не пенсионер,15000.0,67332720.0,0.0,1,0.0
13984,58.0,1.0,0.0,0.0,работает,не пенсионер,15000.0,67550185.0,0.0,1,0.0
13985,58.0,1.0,0.0,0.0,работает,не пенсионер,20000.0,62135451.0,1.0,1,0.0
13986,58.0,1.0,0.0,0.0,работает,не пенсионер,20000.0,73833254.0,1.0,1,0.0
13987,58.0,1.0,1.0,0.0,не работает,не пенсионер,10000.0,67443817.0,0.0,2,1.0
13988,58.0,1.0,1.0,0.0,не работает,не пенсионер,11000.0,66524818.0,0.0,3,3.0
13989,58.0,1.0,1.0,0.0,не работает,не пенсионер,13000.0,61158353.0,0.0,1,0.0
13990,58.0,1.0,1.0,0.0,не работает,не пенсионер,13000.0,67233828.0,0.0,2,2.0
13991,58.0,1.0,1.0,0.0,не работает,не пенсионер,15000.0,61370311.0,0.0,1,0.0
13992,58.0,1.0,1.0,0.0,не работает,не пенсионер,15000.0,67020284.0,0.0,4,4.0
13993,58.0,1.0,1.0,0.0,не работает,не пенсионер,15000.0,73841943.0,0.0,1,0.0
13994,58.0,1.0,1.0,0.0,не работает,не пенсионер,30000.0,67027803.0,0.0,1,1.0
13995,58.0,1.0,1.0,0.0,не работает,пенсионер,7000.0,74019472.0,0.0,3,2.0
13996,58.0,1.0,1.0,0.0,не работает,пенсионер,10000.0,66537978.0,0.0,2,2.0
13997,58.0,1.0,1.0,0.0,не работает,пенсионер,14000.0,67150597.0,0.0,2,2.0
13998,58.0,1.0,1.0,0.0,не работает,пенсионер,15000.0,61064523.0,0.0,1,1.0
13999,58.0,1.0,1.0,0.0,не работает,пенсионер,15000.0,64434146.0,0.0,1,0.0
14000,58.0,1.0,1.0,0.0,не работает,пенсионер,16000.0,73845416.0,0.0,2,1.0
14001,58.0,1.0,1.0,0.0,не работает,пенсионер,25000.0,62491848.0,0.0,1,1.0
14002,58.0,1.0,1.0,0.0,работает,не пенсионер,4100.0,64899542.0,0.0,1,0.0
14003,58.0,1.0,1.0,0.0,работает,не пенсионер,5500.0,62994422.0,0.0,1,0.0
14004,58.0,1.0,1.0,0.0,работает,не пенсионер,5600.0,60383590.0,0.0,1,0.0
14005,58.0,1.0,1.0,0.0,работает,не пенсионер,6000.0,62075119.0,0.0,1,0.0
